html_link,is_exist,is_welcome
https://store.steampowered.com/app/955620/,1,0
https://store.steampowered.com/app/955600/,1,0
https://store.steampowered.com/app/955590/,1,0
https://store.steampowered.com/app/955580/,1,0
https://store.steampowered.com/app/955570/,1,0
https://store.steampowered.com/app/955560/,1,0
https://store.steampowered.com/app/955550/,1,0
https://store.steampowered.com/app/955540/,1,0
https://store.steampowered.com/app/955530/,1,0
https://store.steampowered.com/app/955520/,1,0
https://store.steampowered.com/app/955490/,1,0
https://store.steampowered.com/app/955480/,1,0
https://store.steampowered.com/app/955470/,1,0
https://store.steampowered.com/app/955440/,1,0
https://store.steampowered.com/app/955410/,1,0
https://store.steampowered.com/app/955400/,1,0
https://store.steampowered.com/app/955380/,1,0
https://store.steampowered.com/app/955370/,1,0
https://store.steampowered.com/app/955360/,1,0
https://store.steampowered.com/app/955320/,1,0
https://store.steampowered.com/app/955300/,1,0
https://store.steampowered.com/app/955290/,1,0
https://store.steampowered.com/app/955260/,1,0
https://store.steampowered.com/app/955250/,1,0
https://store.steampowered.com/app/955240/,1,0
https://store.steampowered.com/app/955210/,1,0
https://store.steampowered.com/app/955190/,1,0
https://store.steampowered.com/app/955181/,1,0
https://store.steampowered.com/app/955180/,1,0
https://store.steampowered.com/app/955170/,1,0
https://store.steampowered.com/app/955140/,1,0
https://store.steampowered.com/app/955130/,1,0
https://store.steampowered.com/app/955120/,1,0
https://store.steampowered.com/app/955070/,1,0
https://store.steampowered.com/app/955060/,1,0
https://store.steampowered.com/app/955050/,1,0
https://store.steampowered.com/app/955030/,1,0
https://store.steampowered.com/app/955020/,1,0
https://store.steampowered.com/app/954970/,1,0
https://store.steampowered.com/app/954960/,1,0
https://store.steampowered.com/app/954950/,1,0
https://store.steampowered.com/app/954940/,1,0
https://store.steampowered.com/app/954920/,1,0
https://store.steampowered.com/app/954880/,1,0
https://store.steampowered.com/app/954870/,1,0
https://store.steampowered.com/app/954860/,1,0
https://store.steampowered.com/app/954850/,1,0
https://store.steampowered.com/app/954820/,1,0
https://store.steampowered.com/app/954810/,1,0
https://store.steampowered.com/app/954800/,1,0
https://store.steampowered.com/app/954780/,1,0
https://store.steampowered.com/app/954770/,1,0
https://store.steampowered.com/app/954760/,1,0
https://store.steampowered.com/app/954740/,1,0
https://store.steampowered.com/app/954730/,1,0
https://store.steampowered.com/app/954720/,1,0
https://store.steampowered.com/app/954710/,1,0
https://store.steampowered.com/app/954690/,1,0
https://store.steampowered.com/app/954670/,1,0
https://store.steampowered.com/app/954650/,1,0
https://store.steampowered.com/app/954620/,1,0
https://store.steampowered.com/app/954610/,1,0
https://store.steampowered.com/app/954609/,1,0
https://store.steampowered.com/app/954607/,1,0
https://store.steampowered.com/app/954606/,1,0
https://store.steampowered.com/app/954605/,1,0
https://store.steampowered.com/app/954604/,1,0
https://store.steampowered.com/app/954603/,1,0
https://store.steampowered.com/app/954602/,1,0
https://store.steampowered.com/app/954601/,1,0
https://store.steampowered.com/app/954600/,1,0
https://store.steampowered.com/app/954590/,1,0
https://store.steampowered.com/app/954560/,1,0
https://store.steampowered.com/app/954540/,1,0
https://store.steampowered.com/app/954530/,1,0
https://store.steampowered.com/app/954510/,1,0
https://store.steampowered.com/app/954480/,1,0
https://store.steampowered.com/app/954461/,1,0
https://store.steampowered.com/app/954460/,1,0
https://store.steampowered.com/app/954420/,1,0
https://store.steampowered.com/app/954410/,1,0
https://store.steampowered.com/app/954400/,1,0
https://store.steampowered.com/app/954370/,1,0
https://store.steampowered.com/app/954350/,1,0
https://store.steampowered.com/app/954290/,1,0
https://store.steampowered.com/app/954280/,1,0
https://store.steampowered.com/app/954270/,1,0
https://store.steampowered.com/app/954250/,1,0
https://store.steampowered.com/app/954240/,1,0
https://store.steampowered.com/app/954221/,1,0
https://store.steampowered.com/app/954220/,1,0
https://store.steampowered.com/app/954210/,1,0
https://store.steampowered.com/app/954200/,1,0
https://store.steampowered.com/app/954170/,1,0
https://store.steampowered.com/app/954160/,1,0
https://store.steampowered.com/app/954150/,1,0
https://store.steampowered.com/app/954140/,1,0
https://store.steampowered.com/app/954130/,1,0
https://store.steampowered.com/app/954120/,1,0
https://store.steampowered.com/app/954110/,1,0
https://store.steampowered.com/app/954103/,1,0
https://store.steampowered.com/app/954102/,1,0
https://store.steampowered.com/app/954101/,1,0
https://store.steampowered.com/app/954100/,1,0
https://store.steampowered.com/app/954090/,1,0
https://store.steampowered.com/app/954070/,1,0
https://store.steampowered.com/app/954060/,1,0
https://store.steampowered.com/app/954030/,1,0
https://store.steampowered.com/app/954020/,1,0
https://store.steampowered.com/app/954010/,1,0
